epoch,train_loss,val_mse,val_mpjpe,val_pa_mpjpe,best_mpjpe,lr,params,student_modalities,drop_counts
40,-0.6239873792529106,0.001461563971984926,0.0502034265072748,0.03473905160570247,0.0502034265072748,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
41,-0.6281592401862145,NA,NA,NA,0.0502034265072748,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
42,-0.6278714767098427,NA,NA,NA,0.0502034265072748,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
43,-0.6237150673568249,NA,NA,NA,0.0502034265072748,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
44,-0.6268129417002201,NA,NA,NA,0.0502034265072748,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
45,-0.6282410363852978,0.0014308762858325447,0.04965701998710959,0.03342974025742286,0.04965701998710959,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
46,-0.6273182472586631,NA,NA,NA,0.04965701998710959,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
47,-0.630299950093031,NA,NA,NA,0.04965701998710959,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
48,-0.6280707999467849,NA,NA,NA,0.04965701998710959,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
49,-0.6246189756393432,NA,NA,NA,0.04965701998710959,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
50,-0.629673899769783,0.001634251246933955,0.05410917118992617,0.03586855439013973,0.04965701998710959,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
51,-0.6362941863238811,NA,NA,NA,0.04965701998710959,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
52,-0.6340014261901379,NA,NA,NA,0.04965701998710959,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
53,-0.6337766806781292,NA,NA,NA,0.04965701998710959,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
54,-0.6330784734785557,NA,NA,NA,0.04965701998710959,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
55,-0.6355172347426414,0.0015190273054359426,0.05159330097274384,0.03555188684472148,0.04965701998710959,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
56,-0.6317911110520363,NA,NA,NA,0.04965701998710959,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
57,-0.640810666024685,NA,NA,NA,0.04965701998710959,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
58,-0.6366004956364631,NA,NA,NA,0.04965701998710959,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
59,-0.6400042372345924,NA,NA,NA,0.04965701998710959,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
60,-0.6409471336305141,0.0014018746618657233,0.04852180239516967,0.03289087873074939,0.04852180239516967,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
61,-0.6361257337629795,NA,NA,NA,0.04852180239516967,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
62,-0.640921854943037,NA,NA,NA,0.04852180239516967,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
63,-0.6365806485712528,NA,NA,NA,0.04852180239516967,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
64,-0.6393514336645603,NA,NA,NA,0.04852180239516967,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
65,-0.6446263697743416,0.0014097864510526216,0.048887626740308915,0.03283298662814825,0.04852180239516967,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
66,-0.6452005698382854,NA,NA,NA,0.04852180239516967,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
67,-0.6436100472807884,NA,NA,NA,0.04852180239516967,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
68,-0.6433323813080788,NA,NA,NA,0.04852180239516967,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
69,-0.6427480448484421,NA,NA,NA,0.04852180239516967,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
70,-0.6442253640294076,0.0016273342210211558,0.05542157452183258,0.0339043710332091,0.04852180239516967,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
71,-0.6493171251118183,NA,NA,NA,0.04852180239516967,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
72,-0.6493944331407547,NA,NA,NA,0.04852180239516967,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
73,-0.6467187386527657,NA,NA,NA,0.04852180239516967,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
74,-0.6418444756865501,NA,NA,NA,0.04852180239516967,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
75,-0.6553234055042266,0.0013647948074478758,0.047625598692919255,0.03214839907942916,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
76,-0.6482266241610051,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
77,-0.6497198846638202,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
78,-0.6421509708762169,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
79,-0.6540288812071084,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
80,-0.6492435987591744,0.001541413699650366,0.0530216707777748,0.035634723270154975,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
81,-0.649240598320961,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
82,-0.6514527785480022,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
83,-0.6515881015062333,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
84,-0.6490591920800507,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
85,-0.6527476925849914,0.0015880387807575016,0.05435765703227443,0.03419867756211548,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
86,-0.6541938755214214,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
87,-0.65194234085083,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
88,-0.6558842989206314,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
89,-0.6572746585011482,NA,NA,NA,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
90,-0.653119375705719,0.001481965497389126,0.05107507639656208,0.03403983606352605,0.047625598692919255,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
