epoch,train_loss,val_mse,val_mpjpe,val_pa_mpjpe,best_mpjpe,lr,params,student_modalities,drop_counts
40,-0.5844387878775597,0.0015447198423169774,0.052123741548838705,0.03698979740336239,0.052123741548838705,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
41,-0.5865178794711828,NA,NA,NA,0.052123741548838705,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
42,-0.5861414393782616,NA,NA,NA,0.052123741548838705,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
43,-0.5799727879911661,NA,NA,NA,0.052123741548838705,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
44,-0.5895293429791927,NA,NA,NA,0.052123741548838705,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
45,-0.5887254319787025,0.0015964584563820366,0.05418566503034876,0.035810059020558935,0.052123741548838705,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
46,-0.5861779263913631,NA,NA,NA,0.052123741548838705,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
47,-0.5886521733105182,NA,NA,NA,0.052123741548838705,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
48,-0.58580973097682,NA,NA,NA,0.052123741548838705,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
49,-0.582695457085967,NA,NA,NA,0.052123741548838705,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
50,-0.5917148248553276,0.0015220676643991618,0.05165886227517655,0.03630064354016547,0.05165886227517655,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
51,-0.5960012254416942,NA,NA,NA,0.05165886227517655,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
52,-0.5918467867970466,NA,NA,NA,0.05165886227517655,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
53,-0.5914376338273287,NA,NA,NA,0.05165886227517655,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
54,-0.590483586549759,NA,NA,NA,0.05165886227517655,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
55,-0.5944602409899234,0.0016131906465289055,0.054011541826496964,0.03948367060552524,0.05165886227517655,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
56,-0.5926945719271898,NA,NA,NA,0.05165886227517655,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
57,-0.5991757308840752,NA,NA,NA,0.05165886227517655,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
58,-0.595526479691267,NA,NA,NA,0.05165886227517655,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
59,-0.6004440507888794,NA,NA,NA,0.05165886227517655,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
60,-0.6005060867071151,0.0015313171855551343,0.05241408901158332,0.03632215005498725,0.05165886227517655,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
61,-0.5972539218068122,NA,NA,NA,0.05165886227517655,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
62,-0.5993404561728239,NA,NA,NA,0.05165886227517655,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
63,-0.5970313931927085,NA,NA,NA,0.05165886227517655,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
64,-0.6022714503109455,NA,NA,NA,0.05165886227517655,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
65,-0.6038428504168988,0.0014509610704971265,0.0506128399796744,0.03472901018762613,0.0506128399796744,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
66,-0.6024489814639091,NA,NA,NA,0.0506128399796744,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
67,-0.6025346072614193,NA,NA,NA,0.0506128399796744,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
68,-0.6026074701845646,NA,NA,NA,0.0506128399796744,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
69,-0.6044655033946037,NA,NA,NA,0.0506128399796744,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
70,-0.6047701467573643,0.0015271944489782068,0.05213703929054899,0.03495449936073158,0.0506128399796744,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
71,-0.6073346424996853,NA,NA,NA,0.0506128399796744,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
72,-0.6048445830792188,NA,NA,NA,0.0506128399796744,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
73,-0.6069699513018131,NA,NA,NA,0.0506128399796744,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
74,-0.6048238797783851,NA,NA,NA,0.0506128399796744,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
75,-0.6158718575686216,0.0014754232920980129,0.0513121605491769,0.03412928504828113,0.0506128399796744,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
76,-0.6094271084070205,NA,NA,NA,0.0506128399796744,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
77,-0.608310189396143,NA,NA,NA,0.0506128399796744,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
78,-0.6032159251868725,NA,NA,NA,0.0506128399796744,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
79,-0.6157239739298821,NA,NA,NA,0.0506128399796744,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
80,-0.6091700406521559,0.0014472750657169428,0.05017437634441209,0.03547823741941126,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
81,-0.611102353900671,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
82,-0.6129694244563579,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
83,-0.6106823814809322,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
84,-0.6087978816330433,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
85,-0.6132864335477353,0.0016476019628492069,0.05580756371725392,0.03654897775659627,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
86,-0.6141391535326839,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
87,-0.6129170134067535,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
88,-0.6167075642347336,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
89,-0.6175676102340222,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
90,-0.6122157548815012,0.0015839943544041287,0.05342601623452577,0.03466254631605478,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
91,-0.6134109277129173,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
92,-0.6167478532195091,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
93,-0.6160228715538979,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
94,-0.6176374617218972,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
95,-0.6209984130859375,0.0016547408914127312,0.05607623847328988,0.036741379178179,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
96,-0.6188796472847462,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
97,-0.6199009029269218,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
98,-0.6234886941611767,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
99,-0.6217235857248307,NA,NA,NA,0.05017437634441209,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
100,-0.6216432430148124,0.001459064599068972,0.05017069352516392,0.03348075841395722,0.05017069352516392,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
