protocol,scene,subject,action,idx,rgb_vk_path,mmwave_vk_path,mse,mae,mean_joint_error,max_joint_error,nme,pck05,pck10,bbox_diag
cross_subject,E01,S01,A01,0,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame001.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame001.npy,882.29595947,23.96241951,36.20673752,92.92944336,0.11257507,0.11764706,0.47058824,321.62304688
cross_subject,E01,S01,A01,5,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame006.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame006.npy,617.43530273,20.99718475,32.86632538,73.36367035,0.10296705,0.05882353,0.52941176,319.19265747
cross_subject,E01,S01,A01,10,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame011.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame011.npy,682.83050537,21.84136963,33.38386154,84.21231079,0.10480706,0.05882353,0.58823529,318.52682495
cross_subject,E01,S01,A01,15,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame016.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame016.npy,633.55255127,20.43604279,32.06025314,80.00546265,0.10010191,0.11764706,0.58823529,320.27615356
cross_subject,E01,S01,A01,20,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame021.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame021.npy,853.19226074,24.16857910,38.45222473,82.59526825,0.12118099,0.05882353,0.29411765,317.31234741
cross_subject,E01,S01,A01,25,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame026.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame026.npy,953.61602783,25.26425934,41.22409821,83.14475250,0.12934223,0.05882353,0.23529412,318.72109985
cross_subject,E01,S01,A01,30,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame031.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame031.npy,826.57666016,23.55209160,36.33161926,85.68743134,0.11346211,0.05882353,0.47058824,320.20925903
cross_subject,E01,S01,A01,35,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame036.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame036.npy,880.90020752,23.70796394,38.93063736,85.41760254,0.12132703,0.05882353,0.35294118,320.87356567
cross_subject,E01,S01,A01,40,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame041.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame041.npy,955.37475586,24.83478165,40.70665741,87.86490631,0.13061177,0.00000000,0.23529412,311.66146851
cross_subject,E01,S01,A01,45,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame046.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame046.npy,925.13183594,24.85219955,39.90576935,88.42892456,0.12751839,0.05882353,0.29411765,312.94128418
cross_subject,E01,S01,A01,50,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame051.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame051.npy,1309.51660156,29.59726906,48.18739700,97.20351410,0.15291557,0.00000000,0.17647059,315.12420654
cross_subject,E01,S01,A01,55,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame056.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame056.npy,1010.74633789,26.01642418,41.46992493,87.44543457,0.13001319,0.05882353,0.29411765,318.96707153
cross_subject,E01,S01,A01,60,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame061.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame061.npy,612.83941650,19.54672813,31.26321602,75.46710205,0.09731904,0.11764706,0.58823529,321.24459839
cross_subject,E01,S01,A01,65,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame066.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame066.npy,1503.41528320,32.63034058,48.83425140,113.45032501,0.15185275,0.05882353,0.23529412,321.58950806
cross_subject,E01,S01,A01,70,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame071.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame071.npy,887.45422363,23.65876770,38.86292648,83.55539703,0.12087999,0.05882353,0.29411765,321.50009155
cross_subject,E01,S01,A01,75,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame076.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame076.npy,1142.67675781,27.95981407,43.98079300,97.68531036,0.13784125,0.00000000,0.23529412,319.06845093
cross_subject,E01,S01,A01,80,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame081.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame081.npy,810.53253174,22.25041580,36.92538834,85.59320068,0.11681284,0.05882353,0.35294118,316.10726929
cross_subject,E01,S01,A01,85,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame086.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame086.npy,898.57672119,23.39822197,39.43020248,84.40493774,0.12446842,0.05882353,0.23529412,316.78881836
cross_subject,E01,S01,A01,90,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame091.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame091.npy,562.51196289,18.10183144,29.81566238,73.74221802,0.09393573,0.17647059,0.58823529,317.40490723
cross_subject,E01,S01,A01,95,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame096.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame096.npy,550.03558350,18.13900566,28.79763031,75.72879791,0.09060368,0.17647059,0.76470588,317.84173584
cross_subject,E01,S01,A01,100,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame101.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame101.npy,582.34521484,18.77713203,29.66713524,79.24646759,0.09328734,0.11764706,0.64705882,318.01889038
cross_subject,E01,S01,A01,105,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame106.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame106.npy,881.40814209,23.52222252,38.89008331,88.77294922,0.12240005,0.05882353,0.29411765,317.72930908
cross_subject,E01,S01,A01,110,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame111.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame111.npy,808.58026123,22.48715591,36.22317123,90.95019531,0.11485783,0.05882353,0.41176471,315.37399292
cross_subject,E01,S01,A01,115,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame116.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame116.npy,665.33459473,19.57726288,33.09695053,78.62029266,0.10423700,0.05882353,0.52941176,317.51632690
cross_subject,E01,S01,A01,120,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame121.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame121.npy,807.85968018,22.24729347,37.33359909,84.03943634,0.11806353,0.05882353,0.29411765,316.21618652
cross_subject,E01,S01,A01,125,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame126.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame126.npy,421.94927979,15.13492203,23.99615479,72.78276062,0.07577611,0.29411765,0.88235294,316.67178345
cross_subject,E01,S01,A01,130,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame131.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame131.npy,580.66467285,18.41409492,29.52506447,80.03569031,0.09249647,0.11764706,0.70588235,319.20205688
cross_subject,E01,S01,A01,135,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame136.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame136.npy,1164.44042969,26.90719414,45.31849289,92.04682922,0.14216476,0.00000000,0.23529412,318.77444458
cross_subject,E01,S01,A01,140,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame141.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame141.npy,810.53912354,23.02057648,36.45391464,90.53232574,0.11530722,0.05882353,0.47058824,316.14599609
cross_subject,E01,S01,A01,145,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame146.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame146.npy,510.57714844,17.07423782,26.17751884,78.52336884,0.08282560,0.17647059,0.88235294,316.05590820
cross_subject,E01,S01,A01,150,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame151.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame151.npy,1016.76208496,25.01987648,41.78904343,90.18115234,0.13330878,0.05882353,0.23529412,313.47555542
cross_subject,E01,S01,A01,155,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame156.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame156.npy,620.86102295,18.99602127,30.41666985,82.19805908,0.09679346,0.17647059,0.52941176,314.24301147
cross_subject,E01,S01,A01,160,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame161.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame161.npy,1269.27600098,28.95397949,45.92509842,100.99541473,0.14446602,0.05882353,0.23529412,317.89550781
cross_subject,E01,S01,A01,165,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame166.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame166.npy,700.06921387,20.24269295,33.84353638,80.20285797,0.10714374,0.11764706,0.41176471,315.87039185
cross_subject,E01,S01,A01,170,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame171.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame171.npy,893.19885254,24.49349594,38.04139328,93.51696777,0.12166494,0.05882353,0.41176471,312.67343140
cross_subject,E01,S01,A01,175,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame176.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame176.npy,1064.23474121,25.17685318,42.43347168,93.34480286,0.13609744,0.05882353,0.23529412,311.78744507
cross_subject,E01,S01,A01,180,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame181.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame181.npy,922.58050537,24.65590477,40.30794525,84.70810699,0.12857356,0.00000000,0.29411765,313.50103760
cross_subject,E01,S01,A01,185,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame186.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame186.npy,905.31604004,23.37451935,39.97240448,83.95423889,0.12749614,0.00000000,0.29411765,313.51855469
cross_subject,E01,S01,A01,190,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame191.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame191.npy,1175.05310059,28.55202675,43.98516846,101.15914917,0.13942774,0.00000000,0.23529412,315.46926880
cross_subject,E01,S01,A01,195,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame196.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame196.npy,1133.47082520,27.34733391,43.78438950,98.43762970,0.13824104,0.00000000,0.23529412,316.72497559
cross_subject,E01,S01,A01,200,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame201.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame201.npy,602.76446533,19.81791115,29.35831070,79.43604279,0.09267962,0.11764706,0.88235294,316.77203369
cross_subject,E01,S01,A01,205,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame206.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame206.npy,524.78753662,17.78457069,27.38675880,75.32465363,0.08631939,0.11764706,0.88235294,317.27239990
cross_subject,E01,S01,A01,210,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame211.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame211.npy,311.78616333,11.96348953,18.67633820,64.35156250,0.05887134,0.64705882,0.88235294,317.23992920
cross_subject,E01,S01,A01,215,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame216.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame216.npy,297.17358398,11.46400356,17.87505913,65.21249390,0.05661343,0.76470588,0.88235294,315.73883057
cross_subject,E01,S01,A01,220,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame221.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame221.npy,259.30535889,10.45242023,16.08159637,60.50702667,0.05097349,0.76470588,0.88235294,315.48941040
cross_subject,E01,S01,A01,225,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame226.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame226.npy,251.38560486,11.89789867,17.42964172,53.86057663,0.05548003,0.58823529,0.88235294,314.16064453
cross_subject,E01,S01,A01,230,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame231.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame231.npy,301.02740479,12.34848976,18.76518631,61.25603104,0.05948943,0.58823529,0.88235294,315.43731689
cross_subject,E01,S01,A01,235,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame236.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame236.npy,332.49969482,10.84758186,17.24411201,73.05157471,0.05485023,0.82352941,0.88235294,314.38540649
cross_subject,E01,S01,A01,240,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame241.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame241.npy,510.10839844,15.93564224,24.71672630,85.16620636,0.07840520,0.35294118,0.88235294,315.24346924
cross_subject,E01,S01,A01,245,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame246.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame246.npy,322.89886475,11.20916367,17.93953514,74.86167145,0.05711653,0.82352941,0.88235294,314.08654785
cross_subject,E01,S01,A01,250,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame251.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame251.npy,290.78506470,10.11963081,15.76938725,71.47850800,0.05015598,0.82352941,0.88235294,314.40695190
cross_subject,E01,S01,A01,255,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame256.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame256.npy,272.02026367,10.67099190,15.90029526,67.25862885,0.05093731,0.70588235,0.88235294,312.15417480
cross_subject,E01,S01,A01,260,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame261.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame261.npy,263.88330078,10.55541897,15.54579926,58.95058060,0.05078764,0.70588235,0.88235294,306.09414673
cross_subject,E01,S01,A01,265,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame266.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame266.npy,220.53215027,9.03868389,13.48922539,56.25404358,0.04368169,0.82352941,0.88235294,308.80734253
cross_subject,E01,S01,A01,270,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame271.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame271.npy,245.09872437,10.60171890,16.44392586,55.20579910,0.05257067,0.64705882,0.88235294,312.79660034
cross_subject,E01,S01,A01,275,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame276.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame276.npy,306.16622925,11.36680794,17.64126015,63.44197083,0.05621074,0.70588235,0.88235294,313.84143066
cross_subject,E01,S01,A01,280,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame281.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame281.npy,326.80102539,11.63401413,18.09570885,73.52951050,0.05765053,0.76470588,0.88235294,313.88623047
cross_subject,E01,S01,A01,285,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame286.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame286.npy,226.49655151,9.27782345,14.36720085,62.01438141,0.04600427,0.82352941,0.88235294,312.30145264
cross_subject,E01,S01,A01,290,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame291.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame291.npy,375.84948730,14.96672249,22.13886261,67.14265442,0.07047918,0.29411765,0.88235294,314.11920166
cross_subject,E01,S01,A01,295,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A01/rgb/frame296.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A01/frame296.npy,494.49981689,15.59865761,23.70366859,82.91356659,0.07581198,0.41176471,0.88235294,312.66387939
cross_subject,E01,S01,A02,3,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame004.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame004.npy,130.68861389,9.48446369,15.27952862,30.24085617,0.04563252,0.76470588,1.00000000,334.83859253
cross_subject,E01,S01,A02,8,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame009.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame009.npy,115.36212921,8.70244408,14.28242207,28.32407379,0.04216707,0.76470588,1.00000000,338.71035767
cross_subject,E01,S01,A02,13,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame014.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame014.npy,388.96954346,15.85247421,24.65012360,65.94607544,0.06311772,0.29411765,0.88235294,390.54202271
cross_subject,E01,S01,A02,18,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame019.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame019.npy,247.57487488,11.61255646,17.93886757,53.97888565,0.04609052,0.88235294,0.88235294,389.20950317
cross_subject,E01,S01,A02,23,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame024.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame024.npy,215.03631592,11.07855892,17.13242912,59.15670395,0.05195177,0.88235294,0.88235294,329.77566528
cross_subject,E01,S01,A02,28,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame029.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame029.npy,142.87930298,9.74532318,15.43442345,36.16682434,0.04590280,0.82352941,0.94117647,336.24142456
cross_subject,E01,S01,A02,33,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame034.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame034.npy,51.75128937,6.15425444,9.52204990,16.73766518,0.02826420,1.00000000,1.00000000,336.89440918
cross_subject,E01,S01,A02,38,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame039.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame039.npy,282.72174072,11.68193150,19.12117386,63.19928360,0.04782114,0.82352941,0.88235294,399.84774780
cross_subject,E01,S01,A02,43,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame044.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame044.npy,490.01425171,17.45452881,29.26535797,70.22734070,0.07706214,0.00000000,0.94117647,379.76309204
cross_subject,E01,S01,A02,48,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame049.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame049.npy,274.79028320,13.42095566,22.81725311,37.30683517,0.06783210,0.05882353,0.94117647,336.37838745
cross_subject,E01,S01,A02,53,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame054.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame054.npy,125.12518311,9.63473320,15.31217194,28.71241760,0.04402179,0.88235294,1.00000000,347.83166504
cross_subject,E01,S01,A02,58,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame059.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame059.npy,46.07090378,6.04999876,9.27913570,14.65010166,0.02691231,1.00000000,1.00000000,344.79150391
cross_subject,E01,S01,A02,63,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame064.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame064.npy,115.17863464,9.31035614,14.08178234,29.66004944,0.04306228,0.76470588,1.00000000,327.00967407
cross_subject,E01,S01,A02,68,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame069.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame069.npy,219.31600952,9.19864941,14.57347298,54.72507095,0.03669658,0.82352941,0.88235294,397.13433838
cross_subject,E01,S01,A02,73,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame074.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame074.npy,138.00897217,7.59803581,11.72045231,44.04154587,0.03082952,0.88235294,0.88235294,380.16979980
cross_subject,E01,S01,A02,78,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame079.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame079.npy,79.54273224,6.12576008,9.82648945,30.65714073,0.02922181,0.82352941,1.00000000,336.27239990
cross_subject,E01,S01,A02,83,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame084.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame084.npy,117.20594788,8.70357227,13.28401470,37.40945435,0.03961269,0.82352941,0.94117647,335.34747314
cross_subject,E01,S01,A02,88,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame089.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame089.npy,151.34091187,10.67777443,17.07518578,25.26342964,0.05067670,0.47058824,1.00000000,336.94351196
cross_subject,E01,S01,A02,93,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame094.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame094.npy,434.70254517,15.22664833,25.68504906,73.52561188,0.06375108,0.35294118,0.88235294,402.89587402
cross_subject,E01,S01,A02,98,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame099.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame099.npy,178.43469238,9.22106552,13.95533180,49.92454147,0.03539645,0.88235294,0.88235294,394.25796509
cross_subject,E01,S01,A02,103,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame104.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame104.npy,165.27760315,10.71672440,17.65068436,28.24952888,0.05354210,0.35294118,1.00000000,329.65991211
cross_subject,E01,S01,A02,108,/apps/users/icps_intelligence/data/lyg/code/MMFi_DATA/E01/S01/A02/rgb/frame109.npy,RGB-Subset-Fairness/outputs_mmwave_vk/generated_vk/cross_subject/E01/S01/A02/frame109.npy,75.57061768,7.84796667,11.75418282,21.39348030,0.03454373,0.88235294,1.00000000,340.26968384
