epoch,train_loss,val_mse,val_mpjpe,val_pa_mpjpe,best_mpjpe,lr,params,student_modalities,drop_counts
40,-0.5730857765376568,0.0014925118861702545,0.056522725993858665,0.036605294622430146,0.05364878468140207,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
41,-0.5750949781537056,NA,NA,NA,0.05364878468140207,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
42,-0.5765127460062504,NA,NA,NA,0.05364878468140207,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
43,-0.5681862241327763,NA,NA,NA,0.05364878468140207,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
44,-0.5767883077859879,NA,NA,NA,0.05364878468140207,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
45,-0.5735048981010914,0.001380287713112168,0.05313544301240651,0.03451377645254738,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
46,-0.5727525743842125,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
47,-0.5780306354612113,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
48,-0.5727534535676241,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
49,-0.5692806594371795,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
50,-0.5781985755264759,0.0014836105537438336,0.056545847429217866,0.03584494559772405,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
51,-0.5878292308449745,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
52,-0.5835740768015385,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
53,-0.584276602819562,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
54,-0.5791404538974166,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
55,-0.5856565436273813,0.0014164960847971612,0.054586395058255494,0.03510142569256906,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
56,-0.580611171349883,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
57,-0.591446543186903,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
58,-0.5852772019207477,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
59,-0.5906771204918623,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
60,-0.5899084593504668,0.001421532615327522,0.054807551398414346,0.03557115649189524,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
61,-0.5879492773860693,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
62,-0.5941461361199617,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
63,-0.5851881016343832,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
64,-0.5894484241604805,NA,NA,NA,0.05313544301240651,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
65,-0.596562044352293,0.0013138966893846123,0.052320404506198695,0.033628102269459025,0.052320404506198695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
66,-0.5975396835058927,NA,NA,NA,0.052320404506198695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
67,-0.594484551846981,NA,NA,NA,0.052320404506198695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
68,-0.5926709289699793,NA,NA,NA,0.052320404506198695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
69,-0.5932965199947358,NA,NA,NA,0.052320404506198695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
70,-0.5942863581478596,0.0013793950198531918,0.05353101371765538,0.03333767603433759,0.052320404506198695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
71,-0.6014395338594913,NA,NA,NA,0.052320404506198695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
72,-0.600489097699523,NA,NA,NA,0.052320404506198695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
73,-0.6010839174687862,NA,NA,NA,0.052320404506198695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
74,-0.59542987459898,NA,NA,NA,0.052320404506198695,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
75,-0.6103788088709116,0.0012741174365959184,0.05133162458148632,0.031842204548371854,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
76,-0.6017038259059191,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
77,-0.6006638248860836,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
78,-0.5924698067903519,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
79,-0.61127899967134,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
80,-0.6054801155030728,0.0013112819132843445,0.05252584828404599,0.032891591773630026,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
81,-0.6034944503605366,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
82,-0.605537241101265,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
83,-0.6035868773460388,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
84,-0.6040859738141299,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
85,-0.6064583547860384,0.002159131595973831,0.07144668948243035,0.035359164357441596,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
86,-0.6074251628965139,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
87,-0.6056227485537529,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
88,-0.6097060112208128,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
89,-0.6119748290926218,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
90,-0.6078344774395228,0.0013143410459167482,0.052055514740804915,0.03557678958050209,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
91,-0.608950916275382,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
92,-0.6103963813781739,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
93,-0.6115198989957571,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
94,-0.612148157864809,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
95,-0.6183718435317278,0.001394327271777383,0.05396267051191487,0.03383969575850267,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
96,-0.6139208467304706,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
97,-0.618318221181631,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
98,-0.6186223191618919,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
99,-0.6160174782276153,NA,NA,NA,0.05133162458148632,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
100,-0.6183606289029121,0.0012299756181080484,0.04987448607764795,0.03235515136349375,0.04987448607764795,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
