epoch,train_loss,val_mse,val_mpjpe,val_pa_mpjpe,best_mpjpe,lr,params,modalities
44,0.001962332863244228,NA,NA,NA,0.08687456105954779,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
45,0.0019347478614654392,0.0033843413092082635,0.09071653637004205,0.038613798070292686,0.08687456105954779,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
46,0.0019262295712251217,NA,NA,NA,0.08687456105954779,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
47,0.0019168540257960558,NA,NA,NA,0.08687456105954779,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
48,0.001886820910964161,NA,NA,NA,0.08687456105954779,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
49,0.0019224188420921564,NA,NA,NA,0.08687456105954779,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
50,0.0018805374847725034,0.003466870490898737,0.09200266900131242,0.03664125074104872,0.08687456105954779,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
51,0.0018929370394907892,NA,NA,NA,0.08687456105954779,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
52,0.0018492247784743085,NA,NA,NA,0.08687456105954779,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
53,0.0018467788039706647,NA,NA,NA,0.08687456105954779,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
54,0.001858544529066421,NA,NA,NA,0.08687456105954779,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
55,0.0018837308210786431,0.0031323910712097586,0.08587208156396005,0.03684046964679763,0.08587208156396005,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
56,0.0018018196070333943,NA,NA,NA,0.08587208156396005,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
57,0.0018657120773568749,NA,NA,NA,0.08587208156396005,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
58,0.0018390365293016657,NA,NA,NA,0.08587208156396005,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
59,0.0017704562525032088,NA,NA,NA,0.08587208156396005,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
60,0.0017648217135574668,0.0030126065713733116,0.08419626263040068,0.038176394645834354,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
61,0.0017712002937914804,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
62,0.0017829554568743334,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
63,0.0018129411463160068,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
64,0.001799375999136828,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
65,0.001831509482464753,0.003852321808731033,0.09732232659754127,0.03689131975737525,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
66,0.0017808748154202476,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
67,0.0017436112940777094,NA,NA,NA,0.08419626263040068,0.0001,5740264,vk+depth+lidar+mmwave+wifi-csi
