epoch,train_loss,val_mse,val_mpjpe,val_pa_mpjpe,best_mpjpe,lr,params,student_modalities,drop_counts
40,-0.6236103848218918,0.0016336526163099494,0.05483689899799651,0.0377609558918742,0.05042650708507118,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
41,-0.6275397721752525,NA,NA,NA,0.05042650708507118,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
42,-0.6270806201994419,NA,NA,NA,0.05042650708507118,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
43,-0.6236294424235821,NA,NA,NA,0.05042650708507118,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
44,-0.6300098606050014,NA,NA,NA,0.05042650708507118,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
45,-0.6301345567703247,0.0014474015820822325,0.049937866401698006,0.03341657034715142,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
46,-0.6273417600095272,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
47,-0.6308471201956272,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
48,-0.6278265111744404,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
49,-0.6252264699786901,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
50,-0.6322512810528278,0.0016037248433001113,0.05392678090211964,0.03504496974957613,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
51,-0.6374133104383946,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
52,-0.6325721716880799,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
53,-0.6321243079304695,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
54,-0.6337668130695819,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
55,-0.6352404917776585,0.0017698819143520507,0.058603890522643656,0.03630792438816579,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
56,-0.6325359982550144,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
57,-0.6391033582687378,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
58,-0.6347415811419487,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
59,-0.6402185173630714,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
60,-0.6390994196236134,0.0014576154755804609,0.05061776165213203,0.03394993828375837,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
61,-0.6359436902701855,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
62,-0.6392072160840034,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
63,-0.6349047888573259,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
64,-0.6411459451913833,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
65,-0.644347681581974,0.0014611368611654317,0.05033326620187958,0.0330415553580442,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
66,-0.6442639641165734,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
67,-0.6432212961614132,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
68,-0.6422416909337044,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
69,-0.6432074641883373,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
70,-0.643547426789999,0.0014818510640530335,0.050432312109848255,0.03471902085179126,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
71,-0.6469355362653733,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
72,-0.6473226836919784,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
73,-0.647146594285965,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
74,-0.6432170927524566,NA,NA,NA,0.049937866401698006,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
75,-0.655403355628252,0.0014117641458502984,0.049341337463580055,0.0326462786471281,0.049341337463580055,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
76,-0.6482891575694084,NA,NA,NA,0.049341337463580055,0.0001,8895208,vk+depth+lidar+mmwave+wifi-csi,1/2/3
