index,name,status,reason,returncode,seconds,outputs
1,hpe_teacher_dgcnn_no_offset_cross_subject,skipped,missing_required=E:\Deskbook\Tea\RGB-Subset-Fairness\outputs_mmwave_vk_v2_no_offset\generators_dgcnn\cross_subject\export_complete.json,0,0.000,E:\Deskbook\Tea\HPE\outputs_mmwave_vk_v2_no_offset\teacher_dgcnn_no_offset_cross_subject\best.pth
2,hpe_student_dgcnn_no_offset_cross_subject,skipped,missing_required=E:\Deskbook\Tea\HPE\outputs_mmwave_vk_v2_no_offset\teacher_dgcnn_no_offset_cross_subject\best.pth,0,0.000,E:\Deskbook\Tea\HPE\outputs_mmwave_vk_v2_no_offset\student_dgcnn_no_offset_cross_subject\best.pth
3,hpe_eval_dgcnn_no_offset_cross_subject,skipped,missing_required=E:\Deskbook\Tea\HPE\outputs_mmwave_vk_v2_no_offset\student_dgcnn_no_offset_cross_subject\best.pth,0,0.000,E:\Deskbook\Tea\HPE\outputs_mmwave_vk_v2_no_offset\eval\student_dgcnn_no_offset_cross_subject_all_combinations.csv
4,har_teacher_dgcnn_no_offset_cross_subject,skipped,missing_required=E:\Deskbook\Tea\RGB-Subset-Fairness\outputs_mmwave_vk_v2_no_offset\generators_dgcnn\cross_subject\export_complete.json,0,0.000,E:\Deskbook\Tea\HAR\outputs_mmwave_vk_v2_no_offset\teacher_dgcnn_no_offset_cross_subject\best.pth
5,har_student_dgcnn_no_offset_cross_subject,skipped,missing_required=E:\Deskbook\Tea\HAR\outputs_mmwave_vk_v2_no_offset\teacher_dgcnn_no_offset_cross_subject\best.pth,0,0.000,E:\Deskbook\Tea\HAR\outputs_mmwave_vk_v2_no_offset\student_dgcnn_no_offset_cross_subject\best.pth
6,har_eval_dgcnn_no_offset_cross_subject,skipped,missing_required=E:\Deskbook\Tea\HAR\outputs_mmwave_vk_v2_no_offset\student_dgcnn_no_offset_cross_subject\best.pth,0,0.000,E:\Deskbook\Tea\HAR\outputs_mmwave_vk_v2_no_offset\eval\student_dgcnn_no_offset_cross_subject_all_combinations.csv
