epoch,train_loss,val_mse,val_mpjpe,val_pa_mpjpe,best_mpjpe,lr,params,student_modalities,drop_counts
40,-0.5030164918154478,0.0015116386365439625,0.05585450103801672,0.03481016182821567,0.05560172539265216,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
41,-0.49976467590034007,NA,NA,NA,0.05560172539265216,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
42,-0.5047808442115783,NA,NA,NA,0.05560172539265216,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
43,-0.5119891020506621,NA,NA,NA,0.05560172539265216,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
44,-0.5148078740090132,NA,NA,NA,0.05560172539265216,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
45,-0.5150320567339659,0.0015200178955532035,0.05612072949175199,0.03616514921885633,0.05560172539265216,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
46,-0.493957425147295,NA,NA,NA,0.05560172539265216,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
47,-0.5102378849983216,NA,NA,NA,0.05560172539265216,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
48,-0.5073869483321906,NA,NA,NA,0.05560172539265216,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
49,-0.5212531518340111,NA,NA,NA,0.05560172539265216,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
50,-0.510945053383708,0.0016506447583862734,0.06005527170762663,0.038049017338510495,0.05560172539265216,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
51,-0.507196944758296,NA,NA,NA,0.05560172539265216,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
52,-0.49942127695679667,NA,NA,NA,0.05560172539265216,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
53,-0.5066107144504786,NA,NA,NA,0.05560172539265216,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
54,-0.5183026727382094,NA,NA,NA,0.05560172539265216,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
55,-0.5101084526479244,0.0014534154962978826,0.05448673496517342,0.035483600860067986,0.05448673496517342,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
56,-0.516930315837264,NA,NA,NA,0.05448673496517342,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
57,-0.5208467235714197,NA,NA,NA,0.05448673496517342,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
58,-0.5189658297151327,NA,NA,NA,0.05448673496517342,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
59,-0.5246227559447288,NA,NA,NA,0.05448673496517342,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
60,-0.526555308625102,0.001455818555975575,0.05460945313116056,0.03466081656946253,0.05448673496517342,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
61,-0.5191518177837133,NA,NA,NA,0.05448673496517342,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
62,-0.5207646941691637,NA,NA,NA,0.05448673496517342,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
63,-0.5179955337047577,NA,NA,NA,0.05448673496517342,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
64,-0.5195485564917326,NA,NA,NA,0.05448673496517342,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
65,-0.5287969163805246,0.0016238966214661382,0.05847520296616229,0.036360084854065416,0.05448673496517342,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
66,-0.5191495766937733,NA,NA,NA,0.05448673496517342,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
67,-0.5313418244719506,NA,NA,NA,0.05448673496517342,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
68,-0.5204436386227608,NA,NA,NA,0.05448673496517342,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
69,-0.5289286527782678,NA,NA,NA,0.05448673496517342,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
70,-0.5275819557458162,0.0013672241410394997,0.052457510498225175,0.03412919686874996,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
71,-0.5266649555265903,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
72,-0.5207840683013201,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
73,-0.525687015414238,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
74,-0.5285925377756358,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
75,-0.5352138849645853,0.0016527212061898948,0.058862376977643224,0.034934392333274965,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
76,-0.5128060101419687,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
77,-0.5330848107337952,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
78,-0.5488407850563526,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
79,-0.5424021924734116,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
80,-0.5316890883594751,0.0014110966815206083,0.05396552657942431,0.03353582881034187,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
81,-0.5265892940908671,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
82,-0.5198834889084101,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
83,-0.5437100853174924,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
84,-0.5416241262108088,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
85,-0.52834107683599,0.0015189701088563989,0.056384357566034604,0.03604742902376708,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
86,-0.5492398794293404,NA,NA,NA,0.052457510498225175,0.0001,8895208,depth+lidar+mmwave+wifi-csi,0/1/2/3
